
2025-10-05 16:30:35,Hanoi,32.32,60,Rain,1.86,2,200.93,0.07,2.37,33.99,1.3,12.69,13.91
2025-10-05 16:30:35,Danang,28.54,78,Rain,3.01,1,210.7,0.06,1.45,15.25,0.19,1.69,1.9


2025-10-05 17:33:50,Hanoi,32.98,65,Rain,1.53,2,218.66,0.04,3.35,22.27,1.38,11.76,13.53
2025-10-05 17:33:50,Danang,26,83,Rain,1.03,1,212.43,0.03,1.79,11.91,0.21,1.62,1.88


2025-10-05 20:05:42,Hanoi,29.64,70,Clouds,2.48,1,235.56,0.11,3.64,10,1.17,9.61,12.37
2025-10-05 20:05:42,Danang,27.27,88,Clouds,2.57,1,205.75,0.03,1.31,8.01,0.14,1.45,1.83


2025-10-05 21:31:13,Hanoi,29.96,73,Rain,2.72,1,275.56,0.25,3.93,3.87,0.99,7.48,11.11
2025-10-05 21:31:13,Danang,27,83,Rain,0.51,1,195.51,0.02,1.03,7.72,0.12,1.7,2.18


2025-10-05 23:38:01,Hanoi,28.98,83,Rain,3.13,1,229.8,0.18,2.7,4.89,0.59,5.51,7.68
2025-10-05 23:38:01,Danang,27,78,Rain,3.6,1,184.46,0.01,0.72,8.4,0.07,1.57,1.91


2025-10-06 01:42:12,Hanoi,26.75,87,Rain,3.14,1,189.2,0.01,1.84,11.89,0.54,3.47,4.44
2025-10-06 01:42:12,Danang,25.84,83,Rain,3.78,1,166.91,0.01,0.41,9.04,0.03,1.51,1.73


2025-10-06 03:31:25,Hanoi,27.98,89,Rain,3.13,1,177.03,0.01,1.49,12.44,0.54,2.74,3.51
2025-10-06 03:31:25,Danang,27,78,Clouds,2.06,1,152.55,0,0.3,9.29,0.02,1.38,1.56


2025-10-06 05:31:50,Hanoi,25.61,90,Rain,2.98,1,172.86,0.01,1.55,11.66,0.64,2.57,3.51
2025-10-06 05:31:50,Danang,26.46,76,Clouds,2.55,1,149.97,0.01,0.44,11.96,0.04,1.25,1.43


2025-10-06 08:35:05,Hanoi,28.98,84,Rain,3.5,1,192.3,0.4,2.24,12.23,1.02,2.88,4.41
2025-10-06 08:35:05,Danang,31,62,Rain,1.54,1,170.31,0.15,1.77,14.88,0.25,1.28,1.61


2025-10-06 10:14:25,Hanoi,28.98,90,Clouds,3.1,1,189.42,0.41,2,16.04,1.02,2.8,4.14
2025-10-06 10:14:25,Danang,33,55,Rain,1.03,1,167.99,0.13,1.23,16.61,0.17,1.11,1.38


2025-10-06 11:13:55,Hanoi,27.96,86,Clouds,2.88,1,173.17,0.21,1.34,30.38,0.83,2.17,2.84
2025-10-06 11:13:55,Danang,33,52,Clouds,2.57,1,165.07,0.06,0.7,20.44,0.09,0.73,0.89


2025-10-06 11:39:35,Hanoi,26.98,81,Rain,2.45,1,169.87,0.16,1.16,35.08,0.8,2.22,2.76
2025-10-06 11:39:35,Danang,34,52,Clouds,2.06,1,161.88,0.05,0.6,21.03,0.08,0.62,0.71


2025-10-06 13:52:04,Hanoi,24.96,93,Rain,3.53,1,178.05,0.14,1.21,37.94,0.82,2.88,3.42
